Item,Description,Retail_Price,Loyalty_Discount,CustomerID
3123824581,Sweatpants,43.89,0.08,100000129
6388591017,Baby Quilt,100.68,0.01,400000432
2588421965,Commode Cover,15.84,0.02,200000855
2355020550,Sweater,67.92,0.09,100000477
2782517448,Belt,45.77,0.07,100000520
9873264896,Hat,10.89,0.07,100000063
9538578209,Dress,87.36,0,200000026
9195451761,Hand Towel,51.66,0,100000890
7463357829,Infant 2 Piece Set,49.8,0.09,400000554
2355020550,Sweater,67.92,0.02,100000305
2963300774,Sweatshirt,75.81,0,200000046
4574639519,Jeans,14.5,0.03,100000152
8713824671,Infant 2 Piece Set,48.6,0.04,100000299
8948840620,Gloves,19.8,0.06,100000182
5997626126,Coat/Jacket,39.55,0.06,100000088
9730446421,Blazer,103.3,0.05,100000330
2248992375,Sweater,61.38,0.04,300000634
2430071492,Dust Ruffle,41.86,0.04,100000325
5608950888,Suit & 2 pc Dress,112.35,0.02,100000283
3405268556,Handbag,114.77,0.07,100000290
5310615417,Tie,41.79,0.1,200000904
6511971572,Sleeping Bag,47.88,0.07,100000899
9313710898,Dish Towel,32.23,0.01,300000732
6917448328,Socks,8.82,0.06,400000044
6991736764,Pillow Sham,19.8,0.03,100000303
9313710898,Dish Towel,32.23,0.1,200000534
8624682735,Coat,77.77,0.07,300000598
5153370805,Shorts,43.96,0.06,100000178
8713824671,Infant 2 Piece Set,48.6,0.06,100000572
9916068026,Gowns/Pajamas,118.14,0.09,100000542
1082405301,Blazer,119.76,0.05,100000871
4538875409,Couch Cover,79.8,0.07,100000798
3123824581,Sweatpants,43.89,0.03,300000753
3135576553,Underwear,5.88,0.03,200000713
5127562193,Robe,95.76,0,100000383
8624682735,Coat,77.77,0.05,100000561
8213207925,Underwear & Boxers,23.76,0.09,200000069
8694351166,Chair Cover,38.87,0.1,100000293
1489444777,Short Gown,131.12,0.07,100000679
1284609276,Sweater,95.76,0.09,100000206
5050067655,Bottoms,66.96,0.09,100000298
6697166886,Coat,159.8,0.09,100000159
7010679527,Blanket,63.84,0.1,100000274
6962492078,Bath Mat,37.31,0.02,100000892
2153011099,Gown & Robe Set,99.8,0.06,100000217
5127562193,Robe,95.76,0.07,100000194
4391642886,Men's Pajama Set,83.79,0.03,200000355
5187373849,Short Slip,12.87,0.05,100000561
7690258628,Baby Blanket,21.93,0.08,100000628
5997626126,Coat/Jacket,39.55,0.08,100000279
7645888340,Bath Mat,5.6,0.03,200000619
2248992375,Sweater,61.38,0.03,100000078
4584868492,T-shirt,61.38,0.1,100000570
3452086694,Bra,38.87,0.02,100000892
4619440506,Shorts,69.75,0.08,200000911
1625450539,Dress,54.89,0.08,200000508
9538578209,Dress,87.36,0.09,200000480
1284609276,Sweater,95.76,0.08,300000511
6697166886,Coat,159.8,0.07,100000642
2876522496,Jacket,99.8,0.08,100000827
6548962456,Dust Ruffle,65.79,0.07,100000932
5050067655,Bottoms,66.96,0.09,300000624
9730446421,Blazer,103.3,0.03,300000392
6962492078,Bath Mat,37.31,0.07,100000824
5857761910,Gowns/Pajamas,28.14,0.02,100000781
6697166886,Coat,159.8,0.07,100000642
3126356136,Formal Dress,99.9,0.04,100000299
5997626126,Coat/Jacket,39.55,0.03,300000526
6917448328,Socks,8.82,0.02,100000413
5480721202,Shirt,67.83,0.01,400000434
8694351166,Chair Cover,38.87,0.05,400000837
8262662751,Suit,109.89,0.02,300000357
8713824671,Infant 2 Piece Set,48.6,0.06,200000669
1336619171,Slacks,63.84,0.03,400000113
7425260271,Mattress Cover,35.44,0.02,200000407
3819369487,Dish Towel,7.84,0.1,100000616
8619953091,Pillowcase,18.96,0.09,200000069
8948840620,Gloves,19.8,0.08,100000788
2430071492,Dust Ruffle,41.86,0.09,200000629
9870137717,Crib Sheet,53.9,0.07,100000280
6988128169,Handbag,25.44,0.04,100000869
1988250904,Coat,74.16,0.04,400000399
5310615417,Tie,41.79,0.01,400000472
8438262686,Robe,29.88,0.02,400000691
4619440506,Shorts,69.75,0,200000262
3795753080,Jeans,38.1,0.1,200000483
3123824581,Sweatpants,43.89,0,200000750
9195451761,Hand Towel,51.66,0.03,100000723
7425260271,Mattress Cover,35.44,0.09,100000125
1303837083,Suit,19.4,0.01,100000016
6991736764,Pillow Sham,19.8,0.01,300000439
5145202479,Crib Sheet,9.9,0.06,400000180
2248992375,Sweater,61.38,0.1,100000566
4584868492,T-shirt,61.38,0.07,100000335
6228611532,Valance,47.76,0.09,100000518
1303837083,Suit,19.4,0.02,200000766
2210750188,Blazer,119.76,0.07,100000326
9538578209,Dress,87.36,0.01,400000915
2153011099,Gown & Robe Set,99.8,0.08,100000382
2240469836,Slippers,35.82,0.09,200000537
2782517448,Belt,45.77,0.03,200000803
7270957383,Scarf,29.85,0.1,400000516
1160651321,Coat,93.9,0.1,100000243
5127562193,Robe,95.76,0.03,100000184
3495221948,Suit & 2 pc Dress,38.12,0.08,100000545
4681342313,Sheets,29.9,0.05,100000891
1160651321,Coat,93.9,0.09,300000074
8624682735,Coat,77.77,0.02,300000794
5997626126,Coat/Jacket,39.55,0.04,100000098
2363094138,Short Overalls,71.82,0.01,300000364
2963300774,Sweatshirt,75.81,0.07,100000679
5608950888,Suit & 2 pc Dress,112.35,0.1,100000570
4934584980,Nylon Pants,55.86,0.06,100000453
8619953091,Pillowcase,18.96,0.03,300000526
2248992375,Sweater,61.38,0.06,300000596
6182400847,Blazer,26.88,0.04,200000354
2491559336,Jeans,104.79,0.05,100000421
6265788387,Commode Cover,58.1,0.02,100000223
2430071492,Dust Ruffle,41.86,0.03,100000578
6228611532,Valance,47.76,0.09,100000568
8068199275,Slacks,87.78,0.04,100000918
3135576553,Underwear,5.88,0.01,300000732
7270957383,Scarf,29.85,0.07,100000885
8624682735,Coat,77.77,0.08,100000320
9916068026,Gowns/Pajamas,118.14,0.04,300000634
3890778939,Suit & 2 pc Dress,125.16,0.03,300000392
7502168586,Baby Quilt,38.06,0.06,100000175
8694351166,Chair Cover,38.87,0.05,100000190
7645888340,Bath Mat,5.6,0,200000583
3890778939,Suit & 2 pc Dress,125.16,0.02,100000546
3123824581,Sweatpants,43.89,0.1,100000476
7502168586,Baby Quilt,38.06,0.06,200000008
5153370805,Shorts,43.96,0.08,100000077
5145202479,Crib Sheet,9.9,0.04,100000456
2210750188,Blazer,119.76,0.02,200000887
5997626126,Coat/Jacket,39.55,0.02,200000022
5509524170,Couch Cover,86.68,0.03,200000619
2430071492,Dust Ruffle,41.86,0.03,200000067
3890778939,Suit & 2 pc Dress,125.16,0.06,400000497
7270957383,Scarf,29.85,0.09,200000582
7833392032,Skirt,55.86,0.08,100000128
1039854547,Coat,135.83,0.06,100000178
8675740287,Baby Quilt,47.76,0.01,300000428
1284609276,Sweater,95.76,0.04,200000728
8675740287,Baby Quilt,47.76,0.04,300000440
1082405301,Blazer,119.76,0.06,300000596
7270957383,Scarf,29.85,0.02,200000649
5736433915,Mattress Cover,65.78,0.01,100000797
8058527540,Jeans,35.91,0.09,100000123
3405268556,Handbag,114.77,0.07,200000939
4398051135,Bra,6,0.09,200000480
1893735141,Socks,115.5,0.1,100000868
3962085980,Sleeper,61.38,0.06,100000275
2363094138,Short Overalls,71.82,0.06,200000775
2020397001,Men's Pajama Set,23.1,0.1,100000319
1940915493,Long Gown,68.77,0.02,100000052
7270957383,Scarf,29.85,0.03,100000050
5736433915,Mattress Cover,65.78,0.1,200000426
1625450539,Dress,54.89,0.07,100000239
5127562193,Robe,95.76,0.07,200000353
9223468295,Bath Mat,23.88,0,100000563
2782517448,Belt,45.77,0.07,200000590
9873264896,Hat,10.89,0.03,100000578
3452086694,Bra,38.87,0.1,100000831
8068199275,Slacks,87.78,0.03,300000686
1303837083,Suit,19.4,0.02,100000693
2355020550,Sweater,67.92,0.1,200000301
6548962456,Dust Ruffle,65.79,0.1,100000708
8068199275,Slacks,87.78,0.03,100000303
9862518267,Socks,10.84,0.1,200000266
7645888340,Bath Mat,5.6,0,200000609
9538578209,Dress,87.36,0.01,100000060
6917448328,Socks,8.82,0.03,100000742
2963300774,Sweatshirt,75.81,0.09,400000600
5145202479,Crib Sheet,9.9,0.08,100000128
3305177499,Coveralls (long sleeve),95.88,0.01,100000117
8586814459,Gown & Robe Set,65.64,0,200000750
9870137717,Crib Sheet,53.9,0.1,100000243
2524845521,Gown & Robe Set,105.6,0.05,400000758
8143229140,Shower Shoes,27.86,0.04,100000170
1319286996,Gowns/Pajamas,47.43,0.02,100000211
3890778939,Suit & 2 pc Dress,125.16,0.02,200000887
5857761910,Gowns/Pajamas,28.14,0.07,200000210
9862518267,Socks,10.84,0.09,100000003
6388591017,Baby Quilt,100.68,0.06,200000804
2782517448,Belt,45.77,0.08,300000845
9223468295,Bath Mat,23.88,0.06,100000840
5480721202,Shirt,67.83,0.08,100000334
3123824581,Sweatpants,43.89,0,200000523
2557931901,Short Gown,47.76,0.04,300000704
6265788387,Commode Cover,58.1,0.02,100000693
2524845521,Gown & Robe Set,105.6,0.05,100000841
5310615417,Tie,41.79,0.07,100000919
2363094138,Short Overalls,71.82,0.03,100000253
1489444777,Short Gown,131.12,0.08,400000540
2240469836,Slippers,35.82,0.08,300000595
9916068026,Gowns/Pajamas,118.14,0.1,200000671
9862518267,Socks,10.84,0.07,100000063
8948840620,Gloves,19.8,0.06,100000875
7270957383,Scarf,29.85,0.07,100000056
6182400847,Blazer,26.88,0,100000149
1319286996,Gowns/Pajamas,47.43,0.02,100000028
6228611532,Valance,47.76,0,100000250
7425260271,Mattress Cover,35.44,0.09,400000027
6661671897,Swimwear,50.83,0.09,200000484
2178891798,Hand Towel,18.17,0.01,200000101
8694351166,Chair Cover,38.87,0.1,100000213
2020397001,Men's Pajama Set,23.1,0.08,300000021
8068199275,Slacks,87.78,0.09,300000512
7270957383,Scarf,29.85,0.1,200000491
7645689457,Apron,9.48,0.06,400000075
8068199275,Slacks,87.78,0.03,100000303
9166887914,Sweater,95.76,0.09,300000512
3135576553,Underwear,5.88,0.09,200000072
2963300774,Sweatshirt,75.81,0.02,100000898
4681342313,Sheets,29.9,0.06,100000156
7645888340,Bath Mat,5.6,0.09,300000409
4291344502,Long Overalls,55.62,0.09,400000600
1284609276,Sweater,95.76,0.04,200000479
2695940506,Sweater,59.4,0.1,100000005
5050067655,Bottoms,66.96,0.09,100000475
1893735141,Socks,115.5,0.1,200000903
7270957383,Scarf,29.85,0.05,100000148
6182400847,Blazer,26.88,0.09,100000058
3495221948,Suit & 2 pc Dress,38.12,0.09,200000674
8241463559,Wallet,49.75,0.04,100000282
6182617964,Long Gown,97.11,0.02,100000403
6917448328,Socks,8.82,0.1,100000616
5153370805,Shorts,43.96,0.07,100000404
4924918902,T-shirt,62.79,0.09,100000542
7645689457,Apron,9.48,0.05,100000562
5187373849,Short Slip,12.87,0.03,200000108
6228611532,Valance,47.76,0.08,100000849
7425260271,Mattress Cover,35.44,0.05,200000810
8143229140,Shower Shoes,27.86,0.1,400000515
2248992375,Sweater,61.38,0.06,300000525
1489444777,Short Gown,131.12,0.07,100000194
4291344502,Long Overalls,55.62,0.07,100000335
7645689457,Apron,9.48,0.01,100000016
7645888340,Bath Mat,5.6,0.04,100000933
7463357829,Infant 2 Piece Set,49.8,0.01,300000375
5608950888,Suit & 2 pc Dress,112.35,0.08,400000396
4584868492,T-shirt,61.38,0.03,200000140
8619953091,Pillowcase,18.96,0.02,400000557
1284609276,Sweater,95.76,0.03,200000108
9195451761,Hand Towel,51.66,0.09,200000580
6388591017,Baby Quilt,100.68,0.07,100000296
3305177499,Coveralls (long sleeve),95.88,0.02,200000538
4924918902,T-shirt,62.79,0.03,100000761
3390230025,Top,33.48,0,200000389
5310615417,Tie,41.79,0.08,300000633
6988128169,Handbag,25.44,0.1,200000791
5153370805,Shorts,43.96,0.03,100000761
9916068026,Gowns/Pajamas,118.14,0.01,100000119
5145202479,Crib Sheet,9.9,0.06,100000771
9538578209,Dress,87.36,0.05,300000718
8713824671,Infant 2 Piece Set,48.6,0.04,100000282
5050067655,Bottoms,66.96,0.09,100000003
2695940506,Sweater,59.4,0.02,100000187
6182617964,Long Gown,97.11,0.1,100000061
2588421965,Commode Cover,15.84,0.07,100000454
1284609276,Sweater,95.76,0.07,100000657
3452086694,Bra,38.87,0.02,200000071
1625450539,Dress,54.89,0.07,100000643
2782517448,Belt,45.77,0.05,300000032
8262662751,Suit,109.89,0.05,100000422
6991736764,Pillow Sham,19.8,0.07,100000885
4398051135,Bra,6,0.05,200000698
3256419181,Short Slip,102,0,200000523
9538578209,Dress,87.36,0.01,300000351
7645888340,Bath Mat,5.6,0.06,200000842
5310615417,Tie,41.79,0,100000297
1940915493,Long Gown,68.77,0.08,100000816
7425260271,Mattress Cover,35.44,0,100000138
3962085980,Sleeper,61.38,0.07,100000237
9195451761,Hand Towel,51.66,0.01,200000186
2355020550,Sweater,67.92,0.01,400000541
7502168586,Baby Quilt,38.06,0.02,300000531
2876522496,Jacket,99.8,0.07,200000353
2210750188,Blazer,119.76,0.08,100000129
2876522496,Jacket,99.8,0.02,100000379
8058527540,Jeans,35.91,0.03,100000796
4538875409,Couch Cover,79.8,0.09,200000352
5127562193,Robe,95.76,0.02,400000513
3123824581,Sweatpants,43.89,0.03,100000343
3123824581,Sweatpants,43.89,0.08,200000911
2695940506,Sweater,59.4,0.01,200000748
8241463559,Wallet,49.75,0.07,100000226
4327321762,Dress,69.75,0.01,200000727
6991736764,Pillow Sham,19.8,0.05,300000023
5050067655,Bottoms,66.96,0.05,100000841
5187373849,Short Slip,12.87,0.06,200000843
5480721202,Shirt,67.83,0,400000002
4619440506,Shorts,69.75,0.09,100000123
9873264896,Hat,10.89,0.07,200000747
6228611532,Valance,47.76,0.1,400000115
4619440506,Shorts,69.75,0.1,100000312
5050067655,Bottoms,66.96,0.01,100000338
1039854547,Coat,135.83,0.08,100000286
5127562193,Robe,95.76,0,100000172
4934584980,Nylon Pants,55.86,0.01,400000419
3750666773,Waterbed Sheet,79.8,0.06,300000238
7502168586,Baby Quilt,38.06,0.04,200000256
6265788387,Commode Cover,58.1,0,200000583
4291344502,Long Overalls,55.62,0.08,100000227
1284609276,Sweater,95.76,0,200000647
1319286996,Gowns/Pajamas,47.43,0.07,100000304
2557931901,Short Gown,47.76,0,200000608
8262662751,Suit,109.89,0.07,100000921
7425260271,Mattress Cover,35.44,0.02,300000734
7645888340,Bath Mat,5.6,0,200000118
4291344502,Long Overalls,55.62,0.03,200000619
8948840620,Gloves,19.8,0.04,100000883
7425260271,Mattress Cover,35.44,0.1,300000913
6661671897,Swimwear,50.83,0.07,300000302
8058527540,Jeans,35.91,0.1,100000570
6719567315,Blouse,47.88,0.02,300000636
8624682735,Coat,77.77,0.01,100000244
9313710898,Dish Towel,32.23,0.1,200000912
7425260271,Mattress Cover,35.44,0.06,400000442
6648383061,Long Slip,27.86,0.08,200000522
2153011099,Gown & Robe Set,99.8,0.05,200000938
4391642886,Men's Pajama Set,83.79,0.06,100000850
6661671897,Swimwear,50.83,0.03,200000017
8213207925,Underwear & Boxers,23.76,0.04,200000256
6228611532,Valance,47.76,0.02,300000794
8586814459,Gown & Robe Set,65.64,0.04,300000634
4574639519,Jeans,14.5,0.07,200000493
2557931901,Short Gown,47.76,0.01,400000915
2363094138,Short Overalls,71.82,0,300000752
2588421965,Commode Cover,15.84,0.1,100000500
6648383061,Long Slip,27.86,0.01,300000364
8269421724,Long Overalls,124.75,0.07,100000858
2363094138,Short Overalls,71.82,0.04,400000399
2588421965,Commode Cover,15.84,0.03,100000173
2178891798,Hand Towel,18.17,0,200000647
8068199275,Slacks,87.78,0.09,100000020
6988128169,Handbag,25.44,0.08,100000782
6388591017,Baby Quilt,100.68,0.08,200000821
3382973348,Top,81.76,0.07,100000304
1082405301,Blazer,119.76,0.04,300000652
2557931901,Short Gown,47.76,0.01,300000813
4584868492,T-shirt,61.38,0.04,100000321
6388591017,Baby Quilt,100.68,0.07,200000799
3256419181,Short Slip,102,0.07,200000683
4574639519,Jeans,14.5,0.02,400000556
6962492078,Bath Mat,37.31,0.02,200000621
6697166886,Coat,159.8,0.07,100000084
9166887914,Sweater,95.76,0.08,100000221
4574639519,Jeans,14.5,0.1,300000688
6917448328,Socks,8.82,0.09,200000674
2695940506,Sweater,59.4,0.07,200000263
8675740287,Baby Quilt,47.76,0.03,100000224
7690258628,Baby Blanket,21.93,0,100000314
1039854547,Coat,135.83,0,400000654
3452086694,Bra,38.87,0.05,200000856
4538875409,Couch Cover,79.8,0,200000026
4924918902,T-shirt,62.79,0.01,100000313
8619953091,Pillowcase,18.96,0.1,100000872
9195451761,Hand Towel,51.66,0.04,200000764
9280265561,Coat/Jacket,59.85,0,200000711
4619440506,Shorts,69.75,0.03,100000203
4398051135,Bra,6,0.04,200000631
5310615417,Tie,41.79,0.09,100000568
1489444777,Short Gown,131.12,0.1,100000605
2588421965,Commode Cover,15.84,0.04,100000188
6660530324,Washcloth,35.14,0.08,200000672
3890778939,Suit & 2 pc Dress,125.16,0.02,100000403
5050067655,Bottoms,66.96,0,100000383
9873264896,Hat,10.89,0.07,100000823
9730446421,Blazer,103.3,0.04,300000652
6511971572,Sleeping Bag,47.88,0.04,100000724
3795753080,Jeans,38.1,0.1,100000566
8675740287,Baby Quilt,47.76,0.05,200000424
5187373849,Short Slip,12.87,0,200000384
3452086694,Bra,38.87,0.06,300000787
3256419181,Short Slip,102,0,300000752
3390230025,Top,33.48,0.07,100000798
6182400847,Blazer,26.88,0.1,300000635
4622769035,Short Gown,78,0.05,300000418
9538578209,Dress,87.36,0.05,100000901
2178891798,Hand Towel,18.17,0.09,200000659
8241463559,Wallet,49.75,0.1,100000243
9862518267,Socks,10.84,0.01,100000094
1988250904,Coat,74.16,0.02,100000187
2020397001,Men's Pajama Set,23.1,0.05,100000143
7463357829,Infant 2 Piece Set,49.8,0.09,200000585
8948840620,Gloves,19.8,0.01,100000603
2240469836,Slippers,35.82,0.02,100000435
7645888340,Bath Mat,5.6,0.1,200000100
7841340144,Shirt,29.4,0.03,200000355
1303837083,Suit,19.4,0.01,100000313
1489444777,Short Gown,131.12,0.02,100000435
3256419181,Short Slip,102,0.06,200000630
9195451761,Hand Towel,51.66,0.06,400000442
6228611532,Valance,47.76,0.01,300000767
7502168586,Baby Quilt,38.06,0.03,100000360
8143229140,Shower Shoes,27.86,0.06,100000771
4327321762,Dress,69.75,0.06,100000850
1625450539,Dress,54.89,0.08,400000470
7010679527,Blanket,63.84,0.06,100000870
1319286996,Gowns/Pajamas,47.43,0.05,200000300
6660530324,Washcloth,35.14,0.02,300000357
9313710898,Dish Towel,32.23,0.09,200000069
1319286996,Gowns/Pajamas,47.43,0.06,100000771
2926937052,Washcloth,10.78,0.06,200000623
6991736764,Pillow Sham,19.8,0.1,200000266
2695940506,Sweater,59.4,0.09,200000588
7690258628,Baby Blanket,21.93,0.09,300000112
5997626126,Coat/Jacket,39.55,0.05,200000486
8438262686,Robe,29.88,0.1,400000471
2210750188,Blazer,119.76,0.07,100000823
7690258628,Baby Blanket,21.93,0.1,200000662
9280265561,Coat/Jacket,59.85,0,100000297
9916068026,Gowns/Pajamas,118.14,0.07,100000657
8948840620,Gloves,19.8,0.04,100000883
1988250904,Coat,74.16,0.08,100000618
5050067655,Bottoms,66.96,0,200000726
6182617964,Long Gown,97.11,0.02,100000011
7833392032,Skirt,55.86,0.07,100000679
6182400847,Blazer,26.88,0.02,100000403
2020397001,Men's Pajama Set,23.1,0.1,300000736
8213207925,Underwear & Boxers,23.76,0.05,100000499
7841340144,Shirt,29.4,0.04,200000104
6697166886,Coat,159.8,0.04,300000527
9223468295,Bath Mat,23.88,0.08,100000013
4924918902,T-shirt,62.79,0.01,400000541
4934584980,Nylon Pants,55.86,0.1,300000857
3750666773,Waterbed Sheet,79.8,0.05,100000231
3495221948,Suit & 2 pc Dress,38.12,0.06,300000776
3382973348,Top,81.76,0,200000811
3305177499,Coveralls (long sleeve),95.88,0.04,100000299
2695940506,Sweater,59.4,0,200000362
3126356136,Formal Dress,99.9,0.05,200000856
5997626126,Coat/Jacket,39.55,0.06,300000510
6182617964,Long Gown,97.11,0.01,400000692
3123824581,Sweatpants,43.89,0.01,100000848
5187373849,Short Slip,12.87,0.03,400000738
6988128169,Handbag,25.44,0.02,300000636
4619440506,Shorts,69.75,0.1,200000662
5153370805,Shorts,43.96,0.02,100000854
3123824581,Sweatpants,43.89,0.06,200000793
9195451761,Hand Towel,51.66,0.07,200000263
6660530324,Washcloth,35.14,0.05,200000670
